index;Sku;Style Id;Catalog;Category;Weight;TP 1;TP 2;MRP Old;Final MRP Old;Ajio MRP;Amazon MRP;Amazon FBA MRP;Flipkart MRP;Limeroad MRP;Myntra MRP;Paytm MRP;Snapdeal MRP;Custom_Size
582;Os138_14206_S;Os138_14206;Mix;Gown;0.4;695;562.95;2795;2795;2795;2795;2795;2795;2795;2795;2795;2795;S
583;Os138_14206_M;Os138_14206;Mix;Gown;0.4;695;562.95;2795;2795;2795;2795;2795;2795;2795;2795;2795;2795;M
584;Os138_14206_L;Os138_14206;Mix;Gown;0.4;695;562.95;2795;2795;2795;2795;2795;2795;2795;2795;2795;2795;L
585;Os138_14206_XL;Os138_14206;Mix;Gown;0.4;695;562.95;2795;2795;2795;2795;2795;2795;2795;2795;2795;2795;XL
586;Os138_14206_2XL;Os138_14206;Mix;Gown;0.4;695;562.95;2795;2795;2795;2795;2795;2795;2795;2795;2795;2795;2XL
587;Os139_14275_S;Os139_14275;Mix;Gown;0.4;695;562.95;2795;2795;2795;2795;2795;2795;2795;2795;2795;2795;S
588;Os139_14275_M;Os139_14275;Mix;Gown;0.4;695;562.95;2795;2795;2795;2795;2795;2795;2795;2795;2795;2795;M
589;Os139_14275_L;Os139_14275;Mix;Gown;0.4;695;562.95;2795;2795;2795;2795;2795;2795;2795;2795;2795;2795;L
590;Os139_14275_XL;Os139_14275;Mix;Gown;0.4;695;562.95;2795;2795;2795;2795;2795;2795;2795;2795;2795;2795;XL
591;Os139_14275_2XL;Os139_14275;Mix;Gown;0.4;695;562.95;2795;2795;2795;2795;2795;2795;2795;2795;2795;2795;2XL
592;Os254_15374_S;Os254_15374;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;S
593;Os254_15374_M;Os254_15374;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;M
594;Os254_15374_L;Os254_15374;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;L
595;Os254_15374_XL;Os254_15374;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;XL
596;Os254_15374_2XL;Os254_15374;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;2XL
597;Os254_15374_3XL;Os254_15374;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;3XL
598;Os255_15375_S;Os255_15375;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;S
599;Os255_15375_M;Os255_15375;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;M
600;Os255_15375_L;Os255_15375;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;L
601;Os255_15375_XL;Os255_15375;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;XL
602;Os255_15375_2XL;Os255_15375;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;2XL
603;Os255_15375_3XL;Os255_15375;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;3XL
604;Os256_15376_S;Os256_15376;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;S
605;Os256_15376_M;Os256_15376;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;M
606;Os256_15376_L;Os256_15376;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;L
607;Os256_15376_XL;Os256_15376;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;XL
608;Os256_15376_2XL;Os256_15376;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;2XL
609;Os256_15376_3XL;Os256_15376;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;3XL
610;Os257_15377_S;Os257_15377;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;S
611;Os257_15377_M;Os257_15377;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;M
612;Os257_15377_L;Os257_15377;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;L
613;Os257_15377_XL;Os257_15377;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;XL
614;Os257_15377_2XL;Os257_15377;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;2XL
615;Os257_15377_3XL;Os257_15377;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;3XL
616;Os258_15378_S;Os258_15378;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;S
617;Os258_15378_M;Os258_15378;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;M
618;Os258_15378_L;Os258_15378;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;L
619;Os258_15378_XL;Os258_15378;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;XL
620;Os258_15378_2XL;Os258_15378;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;2XL
621;Os258_15378_3XL;Os258_15378;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;3XL
622;Os259_15379_S;Os259_15379;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;S
623;Os259_15379_M;Os259_15379;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;M
624;Os259_15379_L;Os259_15379;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;L
625;Os259_15379_XL;Os259_15379;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;XL
626;Os259_15379_2XL;Os259_15379;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;2XL
627;Os259_15379_3XL;Os259_15379;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;3XL
628;Os260_15380_S;Os260_15380;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;S
629;Os260_15380_M;Os260_15380;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;M
630;Os260_15380_L;Os260_15380;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;L
631;Os260_15380_XL;Os260_15380;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;XL
632;Os260_15380_2XL;Os260_15380;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;2XL
633;Os260_15380_3XL;Os260_15380;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;3XL
634;Os261_15381_S;Os261_15381;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;S
635;Os261_15381_M;Os261_15381;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;M
636;Os261_15381_L;Os261_15381;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;L
637;Os261_15381_XL;Os261_15381;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;XL
638;Os261_15381_2XL;Os261_15381;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;2XL
639;Os261_15381_3XL;Os261_15381;Mix;Kurta;0.3;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;3XL
640;Os263_15383_S;Os263_15383;Mix;Kurta;0.3;425;344.25;1795;1795;1795;1795;1795;1795;1795;1795;1795;1695;S
641;Os263_15383_M;Os263_15383;Mix;Kurta;0.3;425;344.25;1795;1795;1795;1795;1795;1795;1795;1795;1795;1695;M
642;Os263_15383_L;Os263_15383;Mix;Kurta;0.3;425;344.25;1795;1795;1795;1795;1795;1795;1795;1795;1795;1695;L
643;Os263_15383_XL;Os263_15383;Mix;Kurta;0.3;425;344.25;1795;1795;1795;1795;1795;1795;1795;1795;1795;1695;XL
644;Os263_15383_2XL;Os263_15383;Mix;Kurta;0.3;425;344.25;1795;1795;1795;1795;1795;1795;1795;1795;1795;1695;2XL
645;Os263_15383_3XL;Os263_15383;Mix;Kurta;0.3;425;344.25;1795;1795;1795;1795;1795;1795;1795;1795;1795;1695;3XL
646;Os1076_S;Os1076;Surmaya;Kurta Set;0.4;1040;842.40;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;S
647;Os1076_M;Os1076;Surmaya;Kurta Set;0.4;1040;842.40;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;M
648;Os1076_L;Os1076;Surmaya;Kurta Set;0.4;1040;842.40;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;L
649;Os1076_XL;Os1076;Surmaya;Kurta Set;0.4;1040;842.40;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;XL
650;Os1076_2XL;Os1076;Surmaya;Kurta Set;0.4;1040;842.40;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;2XL
651;Os1076_3XL;Os1076;Surmaya;Kurta Set;0.4;1040;842.40;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;3XL
652;Os1074_S;Os1074;Surmaya;Kurta Set;0.4;1040;842.40;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;S
653;Os1074_M;Os1074;Surmaya;Kurta Set;0.4;1040;842.40;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;M
654;Os1074_L;Os1074;Surmaya;Kurta Set;0.4;1040;842.40;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;L
655;Os1074_XL;Os1074;Surmaya;Kurta Set;0.4;1040;842.40;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;XL
656;Os1074_2XL;Os1074;Surmaya;Kurta Set;0.4;1040;842.40;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;2XL
657;Os1074_3XL;Os1074;Surmaya;Kurta Set;0.4;1040;842.40;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;3XL
658;Os1060_S;Os1060;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;S
659;Os1060_M;Os1060;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;M
660;Os1060_L;Os1060;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;L
661;Os1060_XL;Os1060;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;XL
662;Os1060_2XL;Os1060;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;2XL
663;Os1060_3XL;Os1060;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;3XL
664;Os1086_S;Os1086;Surmaya;Kurta Set;0.4;940;761.40;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;S
665;Os1086_M;Os1086;Surmaya;Kurta Set;0.4;940;761.40;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;M
666;Os1086_L;Os1086;Surmaya;Kurta Set;0.4;940;761.40;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;L
667;Os1086_XL;Os1086;Surmaya;Kurta Set;0.4;940;761.40;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;XL
668;Os1086_2XL;Os1086;Surmaya;Kurta Set;0.4;940;761.40;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;2XL
669;Os1086_3XL;Os1086;Surmaya;Kurta Set;0.4;940;761.40;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;3XL
670;Os1087_S;Os1087;Surmaya;Kurta Set;0.4;925;749.25;2250;2250;2250;2250;2250;2250;2250;2250;2250;2250;S
671;Os1087_M;Os1087;Surmaya;Kurta Set;0.4;925;749.25;2250;2250;2250;2250;2250;2250;2250;2250;2250;2250;M
672;Os1087_L;Os1087;Surmaya;Kurta Set;0.4;925;749.25;2250;2250;2250;2250;2250;2250;2250;2250;2250;2250;L
673;Os1087_XL;Os1087;Surmaya;Kurta Set;0.4;925;749.25;2250;2250;2250;2250;2250;2250;2250;2250;2250;2250;XL
674;Os1087_2XL;Os1087;Surmaya;Kurta Set;0.4;925;749.25;2250;2250;2250;2250;2250;2250;2250;2250;2250;2250;2XL
675;Os1087_3XL;Os1087;Surmaya;Kurta Set;0.4;925;749.25;2250;2250;2250;2250;2250;2250;2250;2250;2250;2250;3XL
676;Os1051_S;Os1051;Surmaya;Kurta Set;0.4;900;729.00;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;S
677;Os1051_M;Os1051;Surmaya;Kurta Set;0.4;900;729.00;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;M
678;Os1051_L;Os1051;Surmaya;Kurta Set;0.4;900;729.00;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;L
679;Os1051_XL;Os1051;Surmaya;Kurta Set;0.4;900;729.00;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;XL
680;Os1051_2XL;Os1051;Surmaya;Kurta Set;0.4;900;729.00;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;2XL
681;Os1051_3XL;Os1051;Surmaya;Kurta Set;0.4;900;729.00;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;3XL
682;Os1137_S;Os1137;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;S
683;Os1137_M;Os1137;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;M
684;Os1137_L;Os1137;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;L
685;Os1137_XL;Os1137;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;XL
686;Os1137_2XL;Os1137;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;2XL
687;Os1137_3XL;Os1137;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;3XL
688;Os1144_S;Os1144;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;S
689;Os1144_M;Os1144;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;M
690;Os1144_L;Os1144;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;L
691;Os1144_XL;Os1144;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;XL
692;Os1144_2XL;Os1144;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;2XL
693;Os1144_3XL;Os1144;Surmaya;Kurta Set;0.4;1150;931.50;2695;2695;2695;2695;2695;2695;2695;2695;2695;2695;3XL
694;Os1106_S;Os1106;Surmaya;Kurta Set;0.4;910;737.10;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;S
695;Os1106_M;Os1106;Surmaya;Kurta Set;0.4;910;737.10;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;M
696;Os1106_L;Os1106;Surmaya;Kurta Set;0.4;910;737.10;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;L
697;Os1106_XL;Os1106;Surmaya;Kurta Set;0.4;910;737.10;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;XL
698;Os1106_2XL;Os1106;Surmaya;Kurta Set;0.4;910;737.10;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;2XL
699;Os1106_3XL;Os1106;Surmaya;Kurta Set;0.4;910;737.10;2150;2150;2150;2150;2150;2150;2150;2150;2150;2150;3XL
700;Os147_15288_XS;Os147_15288;Mix;Tops;0.2;361;292.41;1595;1595;1595;1595;1595;1595;1595;1595;1595;1595;XS
701;Os147_15288_S;Os147_15288;Mix;Tops;0.2;361;292.41;1595;1595;1595;1595;1595;1595;1595;1595;1595;1595;S
702;Os147_15288_M;Os147_15288;Mix;Tops;0.2;361;292.41;1595;1595;1595;1595;1595;1595;1595;1595;1595;1595;M
703;Os147_15288_L;Os147_15288;Mix;Tops;0.2;361;292.41;1595;1595;1595;1595;1595;1595;1595;1595;1595;1595;L
704;Os147_15288_XL;Os147_15288;Mix;Tops;0.2;361;292.41;1595;1595;1595;1595;1595;1595;1595;1595;1595;1595;XL
705;Os213_15284_XS;Os213_15284;Mix;Tops;0.2;375;303.75;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;XS
706;Os213_15284_S;Os213_15284;Mix;Tops;0.2;375;303.75;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;S
707;Os213_15284_M;Os213_15284;Mix;Tops;0.2;375;303.75;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;M
708;Os213_15284_L;Os213_15284;Mix;Tops;0.2;375;303.75;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;L
709;Os213_15284_XL;Os213_15284;Mix;Tops;0.2;375;303.75;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;XL
710;Os169_S;Os169;Mix;Kurta;0.3;435;352.35;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;S
711;Os169_M;Os169;Mix;Kurta;0.3;435;352.35;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;M
712;Os169_L;Os169;Mix;Kurta;0.3;435;352.35;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;L
713;Os169_XL;Os169;Mix;Kurta;0.3;435;352.35;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;XL
714;Os169_2XL;Os169;Mix;Kurta;0.3;435;352.35;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;2XL
715;Os169_3XL;Os169;Mix;Kurta;0.3;435;352.35;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;3XL
716;Os142_XS;Os142;Mix;Tops;0.2;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;XS
717;Os142_S;Os142;Mix;Tops;0.2;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;S
718;Os142_M;Os142;Mix;Tops;0.2;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;M
719;Os142_L;Os142;Mix;Tops;0.2;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;L
720;Os142_XL;Os142;Mix;Tops;0.2;395;319.95;1695;1695;1695;1695;1695;1695;1695;1695;1695;1695;XL
721;Os144_XS;Os144;Mix;Tops;0.2;425;344.25;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;XS
722;Os144_S;Os144;Mix;Tops;0.2;425;344.25;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;S
723;Os144_M;Os144;Mix;Tops;0.2;425;344.25;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;M
724;Os144_L;Os144;Mix;Tops;0.2;425;344.25;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;L
725;Os144_XL;Os144;Mix;Tops;0.2;425;344.25;1795;1795;1795;1795;1795;1795;1795;1795;1795;1795;XL
726;Os145_XS;Os145;Mix;Tops;0.2;450;364.50;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;XS
727;Os145_S;Os145;Mix;Tops;0.2;450;364.50;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;S
728;Os145_M;Os145;Mix;Tops;0.2;450;364.50;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;M
729;Os145_L;Os145;Mix;Tops;0.2;450;364.50;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;L
730;Os145_XL;Os145;Mix;Tops;0.2;450;364.50;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;XL
731;Os146_XS;Os146;Mix;Tops;0.2;415;336.15;1795;1795;1795;1795;1795;1895;1795;1795;1795;1795;XS
732;Os146_S;Os146;Mix;Tops;0.2;415;336.15;1795;1795;1795;1795;1795;1895;1795;1795;1795;1795;S
733;Os146_M;Os146;Mix;Tops;0.2;415;336.15;1795;1795;1795;1795;1795;1895;1795;1795;1795;1795;M
734;Os146_L;Os146;Mix;Tops;0.2;415;336.15;1795;1795;1795;1795;1795;1895;1795;1795;1795;1795;L
735;Os146_XL;Os146;Mix;Tops;0.2;415;336.15;1795;1795;1795;1795;1795;1895;1795;1795;1795;1795;XL
736;Os1111_S;Os1111;Surmaya;Kurta Set;0.4;825;668.25;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;S
737;Os1111_M;Os1111;Surmaya;Kurta Set;0.4;825;668.25;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;M
738;Os1111_L;Os1111;Surmaya;Kurta Set;0.4;825;668.25;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;L
739;Os1111_XL;Os1111;Surmaya;Kurta Set;0.4;825;668.25;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;XL
740;Os1111_2XL;Os1111;Surmaya;Kurta Set;0.4;825;668.25;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;2XL
741;Os1111_3XL;Os1111;Surmaya;Kurta Set;0.4;825;668.25;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;3XL
742;Os1071_S;Os1071;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;S
743;Os1071_M;Os1071;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;M
744;Os1071_L;Os1071;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;L
745;Os1071_XL;Os1071;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;XL
746;Os1071_2XL;Os1071;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;2XL
747;Os1071_3XL;Os1071;Surmaya;Kurta Set;0.4;950;769.50;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;3XL
748;Os1081_S;Os1081;Surmaya;Kurta Set;0.4;895;724.95;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;S
749;Os1081_M;Os1081;Surmaya;Kurta Set;0.4;895;724.95;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;M
750;Os1081_L;Os1081;Surmaya;Kurta Set;0.4;895;724.95;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;L
751;Os1081_XL;Os1081;Surmaya;Kurta Set;0.4;895;724.95;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;XL
752;Os1081_2XL;Os1081;Surmaya;Kurta Set;0.4;895;724.95;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;2XL
753;Os1081_3XL;Os1081;Surmaya;Kurta Set;0.4;895;724.95;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;3XL
754;Os1088_S;Os1088;Surmaya;Kurta Set;0.4;875;708.75;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;S
755;Os1088_M;Os1088;Surmaya;Kurta Set;0.4;875;708.75;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;M
756;Os1088_L;Os1088;Surmaya;Kurta Set;0.4;875;708.75;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;L
757;Os1088_XL;Os1088;Surmaya;Kurta Set;0.4;875;708.75;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;XL
758;Os1088_2XL;Os1088;Surmaya;Kurta Set;0.4;875;708.75;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2XL
759;Os1088_3XL;Os1088;Surmaya;Kurta Set;0.4;875;708.75;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;3XL
760;Os1084_S;Os1084;Surmaya;Kurta Set;0.4;1050;850.50;2395;2395;2395;2395;2395;2395;2395;2395;2395;2395;S
761;Os1084_M;Os1084;Surmaya;Kurta Set;0.4;1050;850.50;2395;2395;2395;2395;2395;2395;2395;2395;2395;2395;M
762;Os1084_L;Os1084;Surmaya;Kurta Set;0.4;1050;850.50;2395;2395;2395;2395;2395;2395;2395;2395;2395;2395;L
763;Os1084_XL;Os1084;Surmaya;Kurta Set;0.4;1050;850.50;2395;2395;2395;2395;2395;2395;2395;2395;2395;2395;XL
764;Os1084_2XL;Os1084;Surmaya;Kurta Set;0.4;1050;850.50;2395;2395;2395;2395;2395;2395;2395;2395;2395;2395;2XL
765;Os1084_3XL;Os1084;Surmaya;Kurta Set;0.4;1050;850.50;2395;2395;2395;2395;2395;2395;2395;2395;2395;2395;3XL
766;Os1120_S;Os1120;Surmaya;Kurta Set;0.4;510;413.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;S
767;Os1120_M;Os1120;Surmaya;Kurta Set;0.4;510;413.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;M
768;Os1120_L;Os1120;Surmaya;Kurta Set;0.4;510;413.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;L
769;Os1120_XL;Os1120;Surmaya;Kurta Set;0.4;510;413.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;XL
770;Os1120_2XL;Os1120;Surmaya;Kurta Set;0.4;510;413.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;2XL
771;Os1120_3XL;Os1120;Surmaya;Kurta Set;0.4;510;413.10;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;3XL
772;Os1097_S;Os1097;Surmaya;Kurta Set;0.4;825;668.25;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;S
773;Os1097_M;Os1097;Surmaya;Kurta Set;0.4;825;668.25;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;M
774;Os1097_L;Os1097;Surmaya;Kurta Set;0.4;825;668.25;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;L
775;Os1097_XL;Os1097;Surmaya;Kurta Set;0.4;825;668.25;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;XL
776;Os1097_2XL;Os1097;Surmaya;Kurta Set;0.4;825;668.25;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;2XL
777;Os1097_3XL;Os1097;Surmaya;Kurta Set;0.4;825;668.25;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;3XL
778;Os1094_S;Os1094;Surmaya;Kurta Set;0.4;845;684.45;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;S
779;Os1094_M;Os1094;Surmaya;Kurta Set;0.4;845;684.45;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;M
780;Os1094_L;Os1094;Surmaya;Kurta Set;0.4;845;684.45;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;L
